date,pna,ao,soi,dxs,unc,unc.1,amount [mL],dO,dD
2006-01-21,-0.069,-0.205,-3.19,22.95314395,2.761515401,3886.9142859999997,1.727919994,-35.98144814,-7.366824012
2006-01-22,-0.042,0.311,7.71,23.17131873,2.8332168419999997,3779.842857,1.7843961609999999,-36.26156929,-7.429111002999999
2006-01-23,0.054000000000000006,0.45,20.57,23.38949351,2.904918284,3672.771429,1.8408723280000001,-36.54169045,-7.491397994
2006-01-24,0.44799999999999995,-0.5720000000000001,24.38,23.60766828,2.976619726,3565.7,1.897348495,-36.821811600000004,-7.553684986
2006-01-25,0.695,-1.409,22.76,23.82584306,3.0483211669999997,3458.628571,1.953824662,-37.10193275,-7.615971977
2006-01-26,0.45899999999999996,-1.389,23.71,24.04401784,3.120022609,3351.557143,2.010300829,-37.3820539,-7.678258968
2006-01-27,0.201,-1.1440000000000001,26.05,24.26219262,3.1917240510000005,3244.485714,2.0667769959999998,-37.66217506,-7.740545958999999
2006-01-28,0.016,-0.584,13.0,24.48036739,3.263425492,3137.4142859999997,2.123253163,-37.94229621,-7.80283295
2006-01-29,0.185,-0.20800000000000002,2.0,24.69854217,3.335126934,3030.342857,2.17972933,-38.22241736,-7.865119941000001
2006-01-30,0.48,-0.415,2.43,24.91671695,3.4068283760000004,2923.271429,2.236205497,-38.50253851,-7.927406932999999
2006-01-31,0.7070000000000001,-1.068,14.1,25.13489172,3.478529817,2816.2,2.292681663,-38.78265967,-7.989693924
2006-02-01,0.703,-1.55,9.13,25.3530665,3.550231259,2709.128571,2.34915783,-39.06278082,-8.051980915
2006-02-02,0.889,-2.201,-3.5,25.57124128,3.6219327000000003,2602.057143,2.405633997,-39.34290197,-8.114267906
2006-02-03,1.1540000000000001,-2.7289999999999996,-11.88,25.78941605,3.693634142,2494.985714,2.4621101640000003,-39.62302312,-8.176554897
2006-02-04,1.189,-2.522,-3.36,26.00759083,3.765335584,2387.9142859999997,2.518586331,-39.90314428,-8.238841888
2006-02-05,1.3,-1.95,-0.14,26.22576561,3.837037025,2280.842857,2.5750624980000003,-40.18326543,-8.30112888
2006-02-06,1.37,-1.357,-2.22,26.44394038,3.908738467,2173.771429,2.631538665,-40.46338658,-8.363415871
2006-02-07,1.227,-0.542,-4.07,26.66211516,3.9804399089999998,2066.7,2.688014832,-40.74350773,-8.425702862
2006-02-08,1.0390000000000001,-0.061,-8.19,26.88028994,4.05214135,1959.6285710000002,2.744490999,-41.02362889,-8.487989853
2006-02-09,1.245,-0.498,-3.03,27.09846472,4.123842792,1852.557143,2.8009671660000004,-41.30375004,-8.550276843999999
2006-02-10,1.53,-0.563,-1.47,27.31663949,4.195544233,1745.4857140000001,2.857443332,-41.58387119,-8.612563835
2006-02-11,1.6580000000000001,-0.175,1.56,27.53481427,4.267245675,1638.414286,2.913919499,-41.86399234,-8.674850827
2006-02-12,1.696,0.264,4.69,27.75298905,4.338947117,1531.342857,2.9703956660000004,-42.1441135,-8.737137817999999
2006-02-13,1.337,0.14400000000000002,1.33,27.97116382,4.410648558,1424.271429,3.026871833,-42.42423465,-8.799424809
2006-02-14,0.647,0.884,-7.71,28.1893386,4.48235,1317.2,3.083348,-42.704355799999995,-8.8617118
2006-02-15,-0.11900000000000001,1.9469999999999998,-4.83,26.12328318,4.039642987,2166.5375,2.728095188,-48.14815628,-9.283929934
2006-02-16,-0.6759999999999999,1.97,-4.5,24.05722777,3.596935973,3015.875,2.372842377,-53.59195677,-9.706148068
2006-02-17,-0.84,1.355,-5.63,21.99117235,3.15422896,3865.2125,2.017589565,-59.03575725,-10.1283662
2006-02-18,-0.7709999999999999,0.965,-4.54,19.92511694,2.711521947,4714.55,1.6623367530000002,-64.47955774,-10.55058434
2006-02-19,-0.8759999999999999,1.393,-3.36,17.85906152,2.2688149330000003,5563.8875,1.307083941,-69.92335822,-10.97280247
2006-02-20,-1.0190000000000001,2.073,1.14,15.7930061,1.82610792,6413.225,0.95183113,-75.3671587,-11.395020599999999
2006-02-21,-1.159,2.375,9.65,13.72695069,1.3834009059999999,7262.5625,0.5965783179999999,-80.81095919,-11.81723874
2006-02-22,-1.442,1.6840000000000002,0.43,11.66089527,0.940693893,8111.9,0.24132550600000002,-86.25475967,-12.23945687
2006-02-23,-1.578,0.612,8.8,13.96172564,0.9766885790000001,6960.833333,0.246941558,-76.45554904,-11.30215934
2006-02-24,-1.7830000000000001,-0.121,5.58,16.262556,1.012683265,5809.766667,0.25255761,-66.6563384,-10.3648618
2006-02-25,-1.891,-0.685,7.95,18.56338637,1.048677951,4658.7,0.25817366199999997,-56.85712777,-9.427564269
2006-02-26,-1.7169999999999999,-1.117,9.84,20.86421674,1.0846726359999999,3507.6333329999998,0.263789713,-47.05791714,-8.490266735
2006-02-27,-1.695,-1.776,4.64,23.165047100000002,1.120667322,2356.566667,0.269405765,-37.2587065,-7.552969201
2006-02-28,-1.7209999999999999,-2.029,7.38,25.46587747,1.156662008,1205.5,0.275021817,-27.45949587,-6.615671667000001
2006-03-01,-1.14,-1.857,13.37,25.35610341,1.145338858,1402.233333,0.256991222,-29.44030197,-6.8495506729999995
2006-03-02,-0.966,-2.003,13.48,25.24632936,1.134015707,1598.966667,0.238960626,-31.42110807,-7.083429678
2006-03-03,-0.693,-1.6669999999999998,10.75,25.1365553,1.122692557,1795.7,0.22093003100000003,-33.40191417,-7.3173086839999995
2006-03-04,-0.349,-1.131,4.58,25.02678124,1.111369406,1992.4333329999997,0.20289943600000002,-35.38272027,-7.551187689
2006-03-05,-0.141,-0.579,12.44,24.91700719,1.100046256,2189.166667,0.18486884,-37.36352637,-7.785066695
2006-03-06,0.05,0.059000000000000004,24.11,24.80723313,1.088723105,2385.9,0.166838245,-39.34433247,-8.0189457
2006-03-07,0.124,1.054,20.57,24.21428052,1.108214789,2704.3125,0.17987229899999999,-40.34313558,-8.069677013
2006-03-08,-0.09300000000000001,1.758,13.48,23.62132792,1.127706474,3022.725,0.19290635399999997,-41.34193869,-8.120408325
2006-03-09,-0.682,1.4380000000000002,6.87,23.02837531,1.147198158,3341.1375,0.20594040800000002,-42.34074179,-8.171139638
2006-03-10,-0.857,0.111,1.15,22.4354227,1.166689842,3659.55,0.21897446199999998,-43.3395449,-8.22187095
2006-03-11,-0.5770000000000001,-0.7829999999999999,-4.09,21.84247009,1.186181526,3977.9625,0.23200851600000003,-44.33834801,-8.272602263
2006-03-12,-0.479,-0.903,4.15,21.24951749,1.205673211,4296.375,0.24504257100000001,-45.33715112,-8.323333575
2006-03-13,-0.542,-1.192,8.29,20.65656488,1.225164895,4614.7875,0.258076625,-46.33595422,-8.374064888
2006-03-14,-0.677,-2.013,4.04,20.06361227,1.2446565790000002,4933.2,0.27111067899999997,-47.33475733,-8.4247962
2006-03-15,-0.581,-2.5989999999999998,6.82,19.68288793,1.2326753670000001,4890.357143,0.27271338100000003,-47.57232453,-8.406901557000001
2006-03-16,-0.442,-2.878,19.09,19.30216358,1.220694155,4847.514286,0.27431608399999996,-47.80989173,-8.389006914
2006-03-17,-0.37,-2.825,35.46,18.92143924,1.2087129429999999,4804.671429,0.275918786,-48.04745893,-8.371112271
2006-03-18,-0.15,-2.93,36.88,18.540714899999998,1.19673173,4761.828571,0.277521488,-48.28502613,-8.353217629
2006-03-19,-0.005,-3.156,26.51,18.15999056,1.184750518,4718.985714,0.27912419,-48.52259333,-8.335322986
2006-03-20,-0.096,-3.5060000000000002,15.66,17.77926621,1.172769306,4676.142857,0.28072689300000003,-48.76016053,-8.317428343
2006-03-21,-0.107,-3.822,20.08,17.39854187,1.1607880940000002,4633.3,0.282329595,-48.99772773,-8.2995337
2006-03-22,-0.013999999999999999,-3.69,26.51,17.03884962,1.1332344540000001,4280.8125,0.275478574,-47.89736028,-8.117026238
2006-03-23,0.23600000000000002,-3.335,30.55,16.67915737,1.105680814,3928.325,0.268627553,-46.79699283,-7.934518775
2006-03-24,0.374,-2.801,29.57,16.31946512,1.078127174,3575.8375,0.261776532,-45.69662538,-7.752011313
2006-03-25,0.39,-1.955,14.18,15.95977287,1.050573534,3223.35,0.25492551199999997,-44.59625793,-7.56950385
2006-03-26,0.46799999999999997,-1.501,6.55,15.60008062,1.0230198940000002,2870.8625,0.248074491,-43.49589048,-7.386996387999999
2006-03-27,0.266,-1.169,7.09,15.24038837,0.9954662540000001,2518.375,0.24122347,-42.39552303,-7.204488925
2006-03-28,-0.142,-0.9129999999999999,6.22,14.88069612,0.9679126140000001,2165.8875,0.23437244899999998,-41.29515558,-7.0219814629999995
2006-03-29,-0.052000000000000005,-1.204,9.49,14.52100387,0.940358974,1813.4,0.227521428,-40.19478813,-6.839474000000001
2006-03-30,0.24600000000000002,-1.34,5.4,15.43988869,0.96769361,2657.7,0.24633375,-41.83771629,-7.159700622000001
2006-03-31,0.21600000000000003,-1.202,8.57,16.35877351,0.995028245,3502.0,0.26514607100000004,-43.48064444,-7.479927244
2006-04-01,0.083,-1.276,32.21,17.27765834,1.0223628809999998,4346.3,0.28395839300000003,-45.1235726,-7.800153867000001
2006-04-02,0.10400000000000001,-1.6130000000000002,32.54,18.19654316,1.049697516,5190.6,0.302770715,-46.76650076,-8.120380489
2006-04-03,0.009000000000000001,-1.8730000000000002,37.3,19.11542798,1.0770321520000001,6034.9,0.321583036,-48.40942891,-8.440607111
2006-04-04,0.05,-1.635,46.26,20.0343128,1.104366787,6879.2,0.340395358,-50.05235707,-8.760833733
2006-04-05,0.366,-1.838,42.97,19.79163126,1.130361428,6334.185714,0.34852975399999997,-51.16734279999999,-8.869871757
2006-04-06,0.61,-2.28,27.03,19.54894971,1.156356069,5789.171429,0.35666415,-52.28232854,-8.978909781
2006-04-07,0.6990000000000001,-2.378,17.5,19.30626817,1.18235071,5244.157143,0.364798546,-53.39731427,-9.087947805
2006-04-08,0.46,-1.505,18.16,19.06358663,1.208345351,4699.142857,0.37293294200000005,-54.5123,-9.196985827999999
2006-04-09,0.226,0.067,16.02,18.82090509,1.234339992,4154.128571,0.381067338,-55.62728573,-9.306023852000001
2006-04-10,0.132,1.2570000000000001,4.77,18.57822354,1.260334633,3609.114286,0.38920173399999997,-56.74227147,-9.415061876000001
2006-04-11,-0.087,1.338,7.48,18.335542,1.286329274,3064.1,0.39733613,-57.85725720000001,-9.524099900000001
2006-04-12,-0.35100000000000003,2.094,11.42,18.28761306,1.237263827,2689.314286,0.38499918200000005,-53.0561674,-8.917972557
2006-04-13,-0.603,2.8569999999999998,14.38,18.23968411,1.1881983809999999,2314.5285710000003,0.37266223299999995,-48.2550776,-8.311845214
2006-04-14,-0.529,2.121,2.96,18.19175517,1.139132934,1939.742857,0.360325285,-43.4539878,-7.705717871
2006-04-15,-0.392,1.15,-0.9,18.14382623,1.090067487,1564.9571429999999,0.347988336,-38.652898,-7.099590528999999
2006-04-16,-0.11599999999999999,0.546,16.52,18.09589729,1.04100204,1190.171429,0.335651388,-33.85180820000001,-6.4934631860000005
2006-04-17,0.054000000000000006,0.23399999999999999,16.43,18.04796834,0.991936594,815.3857142999999,0.323314439,-29.0507184,-5.887335843
2006-04-18,0.319,0.319,6.82,18.0000394,0.9428711470000001,440.6,0.310977491,-24.2496286,-5.2812085
2006-04-19,0.7759999999999999,0.52,-10.6,17.92474758,0.9398599759999999,473.4551723999999,0.31535206600000004,-25.70270426,-5.453431479
2006-04-20,0.821,0.303,-9.12,17.84945575,0.936848805,506.3103448,0.31972664,-27.15577992,-5.625654459
2006-04-21,0.664,0.562,2.47,17.77416393,0.933837635,539.1655172000001,0.324101215,-28.60885557,-5.7978774379999996
2006-04-22,0.76,1.187,5.59,17.69887211,0.930826464,572.0206897,0.32847578899999996,-30.06193123,-5.970100417
2006-04-23,0.722,0.9670000000000001,4.19,17.62358028,0.927815293,604.8758621000001,0.332850364,-31.51500689,-6.142323397
2006-04-24,0.578,0.575,10.68,17.54828846,0.9248041220000001,637.7310345,0.337224938,-32.96808255,-6.314546376
2006-04-25,0.168,0.287,54.23,17.47299664,0.9217929509999999,670.5862069,0.34159951299999997,-34.42115820000001,-6.486769355
2006-04-26,-0.12,-0.063,5.75,17.39770482,0.91878178,703.4413793,0.34597408700000004,-35.87423386,-6.658992334
2006-04-27,-0.043,0.03,-9.12,17.32241299,0.91577061,736.2965517000001,0.35034866200000003,-37.32730952,-6.831215314
2006-04-28,0.327,0.39299999999999996,13.23,17.24712117,0.912759439,769.1517241,0.354723237,-38.78038518,-7.003438292999999
2006-04-29,0.461,0.894,14.71,17.17182935,0.909748268,802.0068966,0.359097811,-40.23346083,-7.175661272
2006-04-30,0.502,0.759,3.2,17.09653752,0.906737097,834.862069,0.36347238600000004,-41.68653649,-7.347884252
2006-05-01,0.467,0.47100000000000003,1.5,17.021245699999998,0.9037259259999999,867.7172413999999,0.36784696,-43.13961215,-7.520107231
2006-05-02,0.358,-0.051,2.13,16.94595388,0.900714755,900.5724138,0.372221535,-44.59268781,-7.69233021
2006-05-03,0.26,-0.39299999999999996,-5.06,16.87066205,0.897703585,933.4275862,0.376596109,-46.04576346,-7.86455319
2006-05-04,0.006999999999999999,-0.79,-12.16,16.79537023,0.8946924140000001,966.2827586000001,0.380970684,-47.49883912,-8.036776169
2006-05-05,-0.272,-0.599,-11.37,16.72007841,0.891681243,999.1379310000001,0.38534525799999997,-48.95191478,-8.208999148
2006-05-06,-0.488,-0.461,6.71,16.64478658,0.888670072,1031.993103,0.38971983299999996,-50.40499044,-8.381222128
2006-05-07,-0.893,-0.534,11.37,16.56949476,0.8856589009999999,1064.848276,0.39409440700000004,-51.85806609,-8.553445107
2006-05-08,-1.015,-0.737,0.16,16.49420294,0.88264773,1097.703448,0.398468982,-53.31114175,-8.725668086
2006-05-09,-0.655,-0.909,3.24,16.41891111,0.87963656,1130.5586210000001,0.402843557,-54.76421741,-8.897891066
2006-05-10,-0.47600000000000003,-1.023,8.69,16.34361929,0.8766253890000001,1163.413793,0.40721813100000004,-56.21729307,-9.070114045
2006-05-11,-0.5489999999999999,-1.041,-1.11,16.26832747,0.8736142179999999,1196.268966,0.41159270600000003,-57.67036872,-9.242337024
2006-05-12,-0.42,-0.755,-16.82,16.19303565,0.870603047,1229.1241380000001,0.41596728,-59.12344438,-9.414560003
2006-05-13,-0.044000000000000004,-0.106,-10.11,16.11774382,0.867591876,1261.97931,0.420341855,-60.57652004,-9.586782982999999
2006-05-14,-0.005,0.24600000000000002,-3.55,16.042451999999997,0.864580705,1294.834483,0.424716429,-62.02959570000001,-9.759005962
2006-05-15,0.064,0.013000000000000001,-6.32,15.96716018,0.861569535,1327.6896550000001,0.429091004,-63.48267135,-9.931228941
2006-05-16,0.314,0.10300000000000001,-17.06,15.89186835,0.8585583640000001,1360.5448279999998,0.43346557799999996,-64.93574701,-10.10345192
2006-05-17,0.536,0.13,-25.59,15.81657653,0.8555471929999999,1393.4,0.43784015299999995,-66.38882267,-10.2756749
2006-05-18,0.43700000000000006,0.209,-20.22,15.356060300000001,0.861028075,1373.835484,0.435749334,-65.43639945,-10.09905747
2006-05-19,-0.063,0.354,-18.96,14.89554407,0.8665089570000001,1354.270968,0.433658514,-64.48397623,-9.922440038
2006-05-20,-0.988,0.833,-8.93,14.43502785,0.871989839,1334.706452,0.431567695,-63.53155301,-9.745822606
2006-05-21,-1.4380000000000002,1.102,9.87,13.97451162,0.8774707209999999,1315.1419349999999,0.429476875,-62.57912978,-9.569205175
2006-05-22,-0.802,0.591,4.03,13.51399539,0.882951602,1295.577419,0.427386056,-61.62670656,-9.392587744
2006-05-23,-0.877,0.662,2.37,13.05347916,0.8884324840000001,1276.0129029999998,0.425295236,-60.67428334,-9.215970313
2006-05-24,-1.207,1.0979999999999999,3.32,12.59296293,0.8939133659999999,1256.448387,0.42320441700000005,-59.72186012,-9.039352882000001
2006-05-25,-1.8019999999999998,1.6980000000000002,-14.61,12.13244671,0.899394248,1236.883871,0.421113597,-58.769436899999995,-8.862735451
2006-05-26,-1.73,1.7690000000000001,-35.55,11.67193048,0.90487513,1217.319355,0.419022778,-57.81701368,-8.686118019
2006-05-27,-1.675,1.264,-39.49,11.21141425,0.910356012,1197.754839,0.416931958,-56.86459045,-8.509500588
2006-05-28,-1.7209999999999999,0.807,-27.57,10.75089802,0.915836894,1178.190323,0.41484113899999997,-55.91216723,-8.332883157000001
2006-05-29,-1.806,0.34,-25.2,10.290381800000002,0.921317776,1158.625806,0.412750319,-54.95974401,-8.156265726
2006-05-30,-1.9,0.14,-21.56,9.829865567,0.9267986579999999,1139.06129,0.4106595,-54.00732079,-7.979648295
2006-05-31,-1.54,0.226,-19.19,9.369349339,0.932279539,1119.496774,0.40856868,-53.05489757,-7.803030864
2006-06-01,-0.925,0.501,-5.51,8.908833111,0.9377604209999999,1099.932258,0.406477861,-52.10247435,-7.6264134320000005
2006-06-02,-0.402,0.603,-2.43,8.448316884,0.943241303,1080.367742,0.404387041,-51.15005112,-7.449796001
2006-06-03,-0.345,0.664,-14.01,7.987800656,0.948722185,1060.803226,0.40229622200000004,-50.1976279,-7.27317857
2006-06-04,-0.256,0.57,-15.95,7.527284428,0.954203067,1041.2387099999999,0.40020540200000004,-49.24520468,-7.096561138999999
2006-06-05,-0.43,0.358,-16.11,7.0667682,0.9596839490000001,1021.6741939999999,0.39811458299999997,-48.29278146,-6.919943708
2006-06-06,-0.402,0.544,-22.83,6.606251972000001,0.965164831,1002.1096769999999,0.396023763,-47.34035824,-6.743326276
2006-06-07,-0.048,0.7340000000000001,-3.08,6.145735744,0.970645713,982.5451613,0.393932944,-46.38793502,-6.566708845
2006-06-08,0.57,0.431,17.65,5.685219516,0.976126595,962.9806451999999,0.39184212399999996,-45.43551179999999,-6.390091414
2006-06-09,1.203,-0.289,23.89,5.224703288,0.981607476,943.416129,0.389751305,-44.48308857,-6.213473982999999
2006-06-10,1.476,-0.601,7.04,4.76418706,0.9870883579999999,923.8516129000001,0.387660485,-43.53066535,-6.036856552000001
2006-06-11,0.8320000000000001,-0.282,-13.68,4.303670832,0.99256924,904.2870968000001,0.38556966600000003,-42.57824213,-5.860239121
2006-06-12,-0.19699999999999998,0.52,-39.11,3.843154605,0.998050122,884.7225806,0.38347884600000004,-41.62581891,-5.683621689
2006-06-13,-0.1,1.5219999999999998,-16.84,3.3826383769999997,1.003531004,865.1580644999999,0.381388027,-40.67339569,-5.507004257999999
2006-06-14,0.745,2.436,-4.7,2.922122149,1.009011886,845.5935483999999,0.379297207,-39.72097247,-5.330386827
2006-06-15,0.909,2.576,5.43,2.461605921,1.014492768,826.0290323,0.37720638799999995,-38.76854924,-5.153769396
2006-06-16,0.248,2.405,2.27,2.001089693,1.01997365,806.4645161000001,0.37511556799999995,-37.81612602,-4.977151965
2006-06-17,-0.511,2.464,6.15,1.540573465,1.0254545320000001,786.9,0.373024749,-36.8637028,-4.800534534
2006-06-18,-0.965,2.5610000000000004,4.86,1.0800572370000001,1.030935413,767.3354839,0.370933929,-35.91127958,-4.623917102
2006-06-19,-0.8220000000000001,2.265,-5.91,0.619541009,1.036416295,747.7709677,0.36884311,-34.95885636,-4.447299671000001
2006-06-20,-0.9790000000000001,1.7530000000000001,-18.22,0.159024781,1.041897177,728.2064516,0.36675229,-34.00643314,-4.27068224
2006-06-21,-1.3719999999999999,1.44,-22.43,-0.30149144699999997,1.0473780590000001,708.6419355,0.364661471,-33.05400992,-4.094064809
2006-06-22,-1.462,1.375,0.0,-0.762007675,1.052858941,689.0774194,0.362570651,-32.10158669,-3.9174473780000003
2006-06-23,-1.416,1.242,19.43,-1.222523902,1.058339823,669.5129032000001,0.36047983200000006,-31.14916347,-3.7408299460000003
2006-06-24,-1.11,1.068,0.81,-1.68304013,1.063820705,649.9483871,0.358389012,-30.19674025,-3.564212515
2006-06-25,-0.9540000000000001,0.8809999999999999,-16.84,-2.143556358,1.069301587,630.383871,0.356298193,-29.24431703,-3.387595084
2006-06-26,-0.73,0.9540000000000001,-12.96,-2.604072586,1.074782468,610.8193547999999,0.354207373,-28.29189381,-3.210977653
2006-06-27,-0.297,1.166,-8.34,-3.064588814,1.08026335,591.2548387,0.35211655399999997,-27.33947059,-3.0343602219999997
2006-06-28,-0.124,0.88,-17.73,-3.525105042,1.085744232,571.6903226,0.350025734,-26.38704736,-2.857742791
2006-06-29,-0.473,0.397,-12.87,-3.98562127,1.091225114,552.1258065000001,0.347934915,-25.43462414,-2.681125359
2006-06-30,-0.72,-0.162,-8.18,-4.446137498,1.0967059959999998,532.5612903,0.345844095,-24.48220092,-2.504507928
2006-07-01,-0.177,-0.563,0.52,-4.906653726,1.102186878,512.9967742,0.343753276,-23.5297777,-2.327890497
2006-07-02,0.172,-0.907,1.89,-5.3671699539999995,1.10766776,493.4322581,0.341662456,-22.57735448,-2.151273066
2006-07-03,0.35100000000000003,-0.93,-5.28,-5.827686181,1.113148642,473.8677419,0.33957163700000004,-21.62493126,-1.974655635
2006-07-04,0.715,-0.52,-16.1,-6.288202409,1.1186295240000002,454.30322580000006,0.33748081700000004,-20.67250803,-1.7980382030000002
2006-07-05,0.851,-0.263,-20.34,-6.7487186370000005,1.124110405,434.7387097,0.335389998,-19.72008481,-1.6214207719999998
2006-07-06,1.194,-0.049,-24.97,-7.209234865,1.129591287,415.1741935,0.33329917800000003,-18.76766159,-1.4448033409999999
2006-07-07,1.7069999999999999,0.05,-32.99,-7.6697510929999995,1.135072169,395.60967739999995,0.331208359,-17.81523837,-1.26818591
2006-07-08,2.0469999999999997,0.149,-25.88,-8.130267321,1.140553051,376.0451613,0.32911753899999996,-16.86281515,-1.091568479
2006-07-09,2.057,0.261,-15.32,-8.590783549,1.146033933,356.4806452,0.32702672,-15.91039193,-0.9149510479999999
2006-07-10,2.008,0.5529999999999999,-14.86,-9.051299777,1.151514815,336.916129,0.32493590000000006,-14.95796871,-0.7383336159999999
2006-07-11,2.082,1.031,-8.02,-9.511816005,1.156995697,317.35161289999996,0.32284508100000003,-14.00554548,-0.561716185
2006-07-12,2.088,1.1640000000000001,-1.96,-9.972332233,1.162476579,297.78709680000003,0.32075426100000004,-13.05312226,-0.385098754
2006-07-13,1.724,1.133,6.06,-10.43284846,1.1679574609999999,278.2225806,0.318663442,-12.10069904,-0.208481323
2006-07-14,1.031,0.772,-5.61,-10.89336469,1.173438342,258.6580645,0.31657262199999997,-11.14827582,-0.031863892000000005
2006-07-15,0.6729999999999999,0.45399999999999996,-6.98,-11.35388092,1.1789192240000002,239.0935484,0.314481803,-10.1958526,0.14475353900000001
2006-07-16,0.3,0.381,-1.63,-11.81439714,1.184400106,219.52903230000004,0.312390983,-9.243429376,0.321370971
2006-07-17,0.14,0.154,-9.84,-12.27491337,1.1898809879999999,199.9645161,0.310300164,-8.291006155,0.49798840200000005
2006-07-18,0.156,-0.26899999999999996,-14.8,-12.7354296,1.19536187,180.4,0.308209344,-7.338582933,0.674605833
2006-07-19,-0.23600000000000002,-0.48,-17.28,-12.35736836,1.191097172,181.0547619,0.308103847,-7.479514055,0.6097317879999999
2006-07-20,-0.639,-0.369,-11.41,-11.97930712,1.186832474,181.7095238,0.307998351,-7.620445177000001,0.544857743
2006-07-21,-0.747,-0.032,-11.21,-11.60124588,1.182567776,182.36428569999998,0.307892854,-7.761376299999999,0.47998369700000004
2006-07-22,-0.51,0.073,-6.65,-11.22318464,1.178303078,183.0190476,0.307787357,-7.902307422000001,0.41510965200000005
2006-07-23,-0.318,0.039,2.41,-10.8451234,1.17403838,183.6738095,0.307681861,-8.043238544,0.350235607
2006-07-24,0.01,-0.12300000000000001,6.0,-10.46706216,1.169773681,184.32857140000002,0.307576364,-8.184169666,0.285361562
2006-07-25,0.145,-0.196,-9.91,-10.08900092,1.165508983,184.9833333,0.307470867,-8.325100789,0.22048751600000002
2006-07-26,0.145,-0.17300000000000001,-27.64,-9.710939683,1.161244285,185.63809519999998,0.307365371,-8.466031911,0.155613471
2006-07-27,0.754,0.032,-11.15,-9.332878443,1.156979587,186.2928571,0.307259874,-8.606963033,0.090739426
2006-07-28,1.298,0.41200000000000003,7.69,-8.954817204,1.152714889,186.947619,0.307154377,-8.747894155,0.025865381
2006-07-29,0.259,0.644,0.91,-8.576755964,1.148450191,187.602381,0.307048881,-8.888825277,-0.039008665
2006-07-30,-0.6940000000000001,0.43799999999999994,-8.34,-8.198694724,1.144185493,188.2571429,0.306943384,-9.0297564,-0.10388271
2006-07-31,-0.767,0.201,-17.6,-7.820633485,1.139920795,188.91190480000003,0.306837887,-9.170687522,-0.168756755
2006-08-01,-0.524,0.021,-24.92,-7.442572245,1.135656097,189.56666669999998,0.306732391,-9.311618644,-0.2336308
2006-08-02,0.07400000000000001,-0.44299999999999995,-16.31,-7.064511005,1.131391399,190.2214286,0.306626894,-9.452549766,-0.298504846
2006-08-03,0.344,-0.664,-19.46,-6.686449766,1.1271267,190.8761905,0.306521397,-9.593480889,-0.36337889100000004
2006-08-04,0.213,-0.41600000000000004,-48.3,-6.308388526,1.122862002,191.5309524,0.306415901,-9.734412011,-0.42825293600000003
2006-08-05,-0.24600000000000002,-0.223,-71.29,-5.930327286,1.1185973040000001,192.18571430000003,0.306310404,-9.875343133,-0.493126981
2006-08-06,-0.24600000000000002,-0.177,-57.35,-5.552266047000001,1.1143326059999998,192.84047619999998,0.30620490699999997,-10.01627426,-0.558001027
2006-08-07,-0.27899999999999997,-0.021,-29.22,-5.174204807,1.110067908,193.4952381,0.306099411,-10.15720538,-0.622875072
2006-08-08,-0.35600000000000004,0.17800000000000002,-19.46,-4.796143568,1.10580321,194.15,0.305993914,-10.2981365,-0.6877491170000001
2006-08-09,-0.872,0.083,-16.96,-4.418082328000001,1.101538512,194.8047619,0.30588841699999997,-10.43906762,-0.752623162
2006-08-10,-1.452,-0.065,-12.14,-4.0400210880000005,1.097273814,195.4595238,0.30578292100000004,-10.57999874,-0.8174972070000001
2006-08-11,-1.781,-0.345,-14.32,-3.6619598489999996,1.093009116,196.11428569999998,0.305677424,-10.72092987,-0.882371253
2006-08-12,-1.8519999999999999,-0.7709999999999999,-18.24,-3.283898609,1.0887444179999999,196.7690476,0.30557192699999997,-10.86186099,-0.947245298
2006-08-13,-1.556,-1.157,-18.63,-2.905837369,1.08447972,197.4238095,0.30546643100000004,-11.00279211,-1.012119343
2006-08-14,-0.794,-1.214,-6.29,-2.52777613,1.0802150209999999,198.07857140000002,0.305360934,-11.14372323,-1.076993388
2006-08-15,-0.37,-0.852,10.79,-2.14971489,1.075950323,198.7333333,0.305255437,-11.28465436,-1.1418674340000001
2006-08-16,-0.27699999999999997,-0.373,4.24,-1.77165365,1.071685625,199.38809519999998,0.30514994100000004,-11.42558548,-1.206741479
2006-08-17,-0.1,0.228,-2.7,-1.393592411,1.0674209270000001,200.0428571,0.30504444399999997,-11.5665166,-1.271615524
2006-08-18,-0.078,0.608,-26.33,-1.015531171,1.063156229,200.697619,0.304938947,-11.70744772,-1.336489569
2006-08-19,-0.23399999999999999,0.5760000000000001,-35.71,-0.637469931,1.058891531,201.352381,0.30483345100000003,-11.84837884,-1.401363615
2006-08-20,-0.307,0.43700000000000006,-13.36,-0.259408692,1.054626833,202.0071429,0.30472795399999997,-11.98930997,-1.46623766
2006-08-21,-0.256,0.33799999999999997,3.66,0.11865254800000001,1.050362135,202.66190480000003,0.304622457,-12.13024109,-1.531111705
2006-08-22,-0.215,0.369,2.89,0.496713788,1.046097437,203.31666669999998,0.30451696100000003,-12.27117221,-1.59598575
2006-08-23,-0.298,0.17300000000000001,3.6,0.874775027,1.041832739,203.9714286,0.30441146399999996,-12.41210333,-1.660859796
2006-08-24,-0.29,0.0,-3.6,1.252836267,1.03756804,204.6261905,0.304305967,-12.55303446,-1.725733841
2006-08-25,-0.49,-0.322,-5.01,1.630897506,1.033303342,205.2809524,0.30420047100000003,-12.69396558,-1.7906078859999999
